0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,3.8147e-006
16,0
17,1.14441e-005
18,3.8147e-006
19,7.62939e-006
20,3.8147e-006
21,2.28882e-005
22,2.28882e-005
23,1.90735e-005
24,2.67029e-005
25,4.19617e-005
26,5.72205e-005
27,6.86646e-005
28,0.000133514
29,0.000152588
30,0.000160217
31,0.000320435
32,0.000427246
33,0.000549316
34,0.000778198
35,0.000999451
36,0.0013237
37,0.0020752
38,0.0026207
39,0.00309753
40,0.0044899
41,0.00489044
42,0.00535202
43,0.00610733
44,0.0067215
45,0.00762558
46,0.00878906
47,0.00972366
48,0.0110741
49,0.0122948
50,0.0125885
51,0.0123863
52,0.0117874
53,0.00997162
54,0.00883484
55,0.00754166
56,0.00667191
57,0.00601578
58,0.00564957
59,0.00479889
60,0.00442505
61,0.00421143
62,0.00391388
63,0.00379181
64,0.00358582
65,0.00363922
66,0.00318146
67,0.00327682
68,0.00338364
69,0.00307083
70,0.00328827
71,0.00313187
72,0.00308609
73,0.00327301
74,0.0033493
75,0.00305557
76,0.00328827
77,0.00282288
78,0.00295639
79,0.0028038
80,0.00271988
81,0.00284576
82,0.00260925
83,0.00260925
84,0.0026741
85,0.00275803
86,0.002491
87,0.00252151
88,0.00246429
89,0.00273895
90,0.00234604
91,0.00270081
92,0.00269318
93,0.00262451
94,0.00242996
95,0.00270081
96,0.00268936
97,0.00276947
98,0.00304413
99,0.00307465
100,0.00322723
101,0.00326538
102,0.00319672
103,0.00343704
104,0.00330353
105,0.00354767
106,0.00362396
107,0.00389862
108,0.00421524
109,0.00403976
110,0.00427628
111,0.00429916
112,0.00419617
113,0.00447464
114,0.00463104
115,0.00428772
116,0.00437927
117,0.00424957
118,0.00429916
119,0.0042572
120,0.00418091
121,0.00439453
122,0.00407791
123,0.00433731
124,0.00428772
125,0.00426102
126,0.00417709
127,0.00435257
128,0.00450516
129,0.0044632
130,0.00442505
131,0.00467682
132,0.00490952
133,0.00488663
134,0.00482559
135,0.0049057
136,0.00472641
137,0.00516129
138,0.0051384
139,0.00529099
140,0.00540161
141,0.00524902
142,0.00558472
143,0.00549698
144,0.00559616
145,0.00600815
146,0.00603867
147,0.00608826
148,0.00645065
149,0.00671768
150,0.00653458
151,0.00679016
152,0.00685501
153,0.00731277
154,0.00723267
155,0.00772095
156,0.00759888
157,0.00758362
158,0.00754929
159,0.00786591
160,0.00774002
161,0.00789261
162,0.00760269
163,0.00810623
164,0.00799942
165,0.00782013
166,0.00782776
167,0.00789642
168,0.00808334
169,0.00829315
170,0.00794601
171,0.00746155
172,0.00759125
173,0.00701904
174,0.00671005
175,0.00669479
176,0.00694275
177,0.00695419
178,0.00674438
179,0.00656128
180,0.00685501
181,0.00646591
182,0.0067749
183,0.00674438
184,0.00687027
185,0.00664902
186,0.00652313
187,0.00632095
188,0.00613403
189,0.00595474
190,0.00576401
191,0.00600052
192,0.00622177
193,0.00604248
194,0.00611877
195,0.00617981
196,0.00627518
197,0.0063591
198,0.00621033
199,0.00596237
200,0.00572968
201,0.00557327
202,0.00524521
203,0.00524521
204,0.00454712
205,0.00434875
206,0.00388336
207,0.00365067
208,0.00363159
209,0.00332642
210,0.00312042
211,0.00297165
212,0.00276947
213,0.00266647
214,0.00258255
215,0.00246429
216,0.00230789
217,0.00204086
218,0.0019455
219,0.00202942
220,0.00189972
221,0.00189209
222,0.0020256
223,0.00204468
224,0.00198746
225,0.00199127
226,0.00188828
227,0.00221634
228,0.00209427
229,0.0022316
230,0.00201416
231,0.00204849
232,0.00222397
233,0.00238037
234,0.00231934
235,0.00240707
236,0.00219345
237,0.002285
238,0.00193024
239,0.00174713
240,0.00141907
241,0.00137711
242,0.00115585
243,0.00106812
244,0.000923157
245,0.000797272
246,0.000621796
247,0.000679016
248,0.000549316
249,0.000530243
250,0.000545502
251,0.000511169
252,0.000423431
253,0.000343323
254,0.000202179
255,0.000591278
