0,0.000543454
1,0.000449135
2,0.00079497
3,0.000799461
4,0.00109589
5,0.0011453
6,0.00113182
7,0.00104199
8,0.000871323
9,0.000619807
10,0.000642264
11,0.00069616
12,0.000911745
13,0.00125309
14,0.00147766
15,0.0019717
16,0.00234449
17,0.00286998
18,0.00385358
19,0.00375477
20,0.00428924
21,0.00488659
22,0.00433416
23,0.00445093
24,0.0043611
25,0.00454525
26,0.00476533
27,0.0043656
28,0.00460364
29,0.00484617
30,0.00462609
31,0.0046216
32,0.00471143
33,0.00423535
34,0.00429823
35,0.00380867
36,0.00402425
37,0.00379969
38,0.00381316
39,0.00375477
40,0.00400629
41,0.00414552
42,0.00393443
43,0.0037413
44,0.00357063
45,0.00349876
46,0.0037907
47,0.0038985
48,0.00387604
49,0.00397485
50,0.00384909
51,0.00382663
52,0.00384011
53,0.00445991
54,0.00492702
55,0.00528632
56,0.00582978
57,0.00585223
58,0.00609477
59,0.00641815
60,0.0078419
61,0.00844824
62,0.00896923
63,0.0100202
64,0.0113227
65,0.0115293
66,0.0126836
67,0.0142376
68,0.0150371
69,0.0161734
70,0.0172827
71,0.0185538
72,0.0191017
73,0.019488
74,0.018693
75,0.0202156
76,0.0189355
77,0.02053
78,0.0191871
79,0.0187245
80,0.0188457
81,0.0180058
82,0.0174444
83,0.0164743
84,0.0162228
85,0.0157377
86,0.0148888
87,0.0151179
88,0.0140445
89,0.0130609
90,0.0128453
91,0.0120773
92,0.0114934
93,0.011161
94,0.0102807
95,0.0106086
96,0.0106265
97,0.0104738
98,0.0102223
99,0.0100022
100,0.00970132
101,0.00938693
102,0.0094049
103,0.00924321
104,0.00906804
105,0.00851561
106,0.00811588
107,0.00737031
108,0.0071188
109,0.00682237
110,0.00608129
111,0.00542556
112,0.00482371
113,0.00481024
114,0.00386706
115,0.00335953
116,0.00305412
117,0.0025466
118,0.00253762
119,0.00242982
120,0.00216483
121,0.00223669
122,0.00207051
123,0.00167078
124,0.00181002
125,0.00220076
126,0.00257804
127,0.00207501
128,0.00153604
129,0.001298
130,0.00109589
131,0.00125309
132,0.00113182
133,0.00113631
134,0.0010375
135,0.00101505
136,0.00101055
137,0.000925219
138,0.000875814
139,0.000848866
140,0.000898271
141,0.000983607
142,0.000898271
143,0.000965641
144,0.000830901
145,0.000750056
146,0.000790478
147,0.000732091
148,0.000857849
149,0.000718617
150,0.00069616
151,0.000790478
152,0.000691669
153,0.000808444
154,0.000583876
155,0.000709634
156,0.000785987
157,0.000606333
158,0.00069616
159,0.000705143
160,0.000736582
161,0.000669212
162,0.000624298
163,0.000709634
164,0.000565911
165,0.000615316
166,0.000660229
167,0.000592859
168,0.000655738
169,0.00052998
170,0.000503032
171,0.00062879
172,0.000570402
173,0.000543454
174,0.000601841
175,0.000520997
176,0.00059735
177,0.00052998
178,0.000646755
179,0.000565911
180,0.000750056
181,0.000754547
182,0.000754547
183,0.00076353
184,0.00062879
185,0.000691669
186,0.000669212
187,0.00069616
188,0.000754547
189,0.000709634
190,0.000678194
191,0.000781496
192,0.000839883
193,0.000772513
194,0.000741073
195,0.000705143
196,0.000637772
197,0.000552437
198,0.000646755
199,0.000651246
200,0.000507523
201,0.000615316
202,0.000619807
203,0.00062879
204,0.000651246
205,0.000547945
206,0.000538962
207,0.000552437
208,0.00052998
209,0.000556928
210,0.00049854
211,0.000547945
212,0.000471592
213,0.000507523
214,0.00052998
215,0.000512014
216,0.000377274
217,0.000507523
218,0.000422187
219,0.000417696
220,0.000467101
221,0.000525488
222,0.000422187
223,0.000426679
224,0.000525488
225,0.000520997
226,0.000520997
227,0.000408713
228,0.000467101
229,0.000516506
230,0.000417696
231,0.000453627
232,0.000318886
233,0.000354817
234,0.000305412
235,0.000300921
236,0.000327869
237,0.000278464
238,0.000296429
239,0.000251516
240,0.00026499
241,0.000269481
242,0.000224568
243,0.00023355
244,0.000247024
245,0.000220076
246,0.000314395
247,0.000390748
248,0.000291938
249,0.000345834
250,0.000426679
251,0.000395239
252,0.000368291
253,0.000426679
254,0.000354817
255,0.000336852
