0,0.058976
1,0.0585358
2,0.0608354
3,0.0612037
4,0.0611947
5,0.0609297
6,0.0596587
7,0.0609611
8,0.0581765
9,0.0586346
10,0.0570222
11,0.056901
12,0.0580463
13,0.057678
14,0.0567662
15,0.0570312
16,0.0574489
