0,0.00385947
1,0.00426119
2,0.00444155
3,0.00517024
4,0.00839796
5,0.00780478
6,0.00911603
7,0.0104683
8,0.016129
9,0.0134274
10,0.0144941
11,0.0156337
12,0.0219372
13,0.0173341
14,0.0182022
15,0.018817
16,0.0262215
17,0.0205416
18,0.0205517
19,0.0209172
20,0.0293842
21,0.0223674
22,0.0227267
23,0.0229509
24,0.0292019
25,0.0210127
26,0.0199658
27,0.0193181
28,0.0186
29,0.0232851
30,0.0171537
31,0.0168075
32,0.0163161
33,0.0205421
34,0.0144252
35,0.0141845
36,0.0141517
37,0.0181236
38,0.0132325
39,0.0125482
40,0.0125603
41,0.0162389
42,0.0112278
43,0.0106901
44,0.0103911
45,0.013955
46,0.0100053
47,0.00992091
48,0.00965567
49,0.0125444
50,0.00931038
51,0.00924093
52,0.00901186
53,0.00851997
54,0.0108931
55,0.00767458
56,0.00739005
57,0.00706645
58,0.00864439
59,0.00626929
60,0.00614969
61,0.00607253
62,0.00786651
63,0.00604215
64,0.00589169
65,0.00600839
66,0.00797309
67,0.00610098
68,0.00635947
69,0.00661217
70,0.00917052
71,0.0063696
72,0.0060952
73,0.00620515
74,0.00793403
75,0.00593412
76,0.00674142
77,0.0096494
78,0.0115895
