0,0.00928482
1,0.00946615
2,0.0127223
3,0.0165041
4,0.0206776
5,0.0238903
6,0.0264969
7,0.0289275
8,0.0364135
9,0.0311386
10,0.0323814
11,0.0339805
12,0.0341956
13,0.0349016
14,0.0339067
15,0.0338436
16,0.0386757
17,0.0305223
18,0.030245
19,0.0286622
20,0.0271113
21,0.0237587
22,0.0219999
23,0.0208492
24,0.0193248
25,0.0223843
26,0.0176225
27,0.0167578
28,0.015856
29,0.015284
30,0.0144941
31,0.0138971
32,0.0130372
33,0.0148163
34,0.0116917
35,0.0111251
36,0.0105512
37,0.0101929
38,0.00968557
39,0.0094266
40,0.00836661
41,0.0093668
42,0.00710841
43,0.00653019
44,0.00609809
45,0.00599392
46,0.00634066
47,0.00823833
48,0.0166184
49,0.0586357
